"Nombre","curso","edad","Asignatura","Detalle_Nota","Nota","Asistencia","Observacion de conducta"
"Lilia Guardiola","3° Medio A","14","Matemáticas","Prueba 1","6,5","96%","Muestra gran interés, pero a veces conversa en clases."
"Lilia Guardiola","3° Medio A","14","Matemáticas","Ensayo 2","5,6","96%","Muestra gran interés, pero a veces conversa en clases."
"Lilia Guardiola","3° Medio A","14","Ciencias","Exposición 1","3,7","96%","Muestra gran interés, pero a veces conversa en clases."
"Lilia Guardiola","3° Medio A","14","Ciencias","Exposición 2","4,8","96%","Muestra gran interés, pero a veces conversa en clases."
"Rogelio Fabricio Amores Uribe","4° Medio B","15","Ciencias","Prueba 1","4,5","89%","Presenta un progreso inconsistente; alterna entre notas altas y bajas."
"Rogelio Fabricio Amores Uribe","4° Medio B","15","Ciencias","Prueba 2","4,9","89%","Presenta un progreso inconsistente; alterna entre notas altas y bajas."
"Rogelio Fabricio Amores Uribe","4° Medio B","15","Ciencias","Prueba 3","6,8","89%","Presenta un progreso inconsistente; alterna entre notas altas y bajas."
"Rogelio Fabricio Amores Uribe","4° Medio B","15","Ciencias","Tarea 4","4,2","89%","Presenta un progreso inconsistente; alterna entre notas altas y bajas."
"Rogelio Fabricio Amores Uribe","4° Medio B","15","Educación Física","Control 1","4,0","89%","Presenta un progreso inconsistente; alterna entre notas altas y bajas."
"Rogelio Fabricio Amores Uribe","4° Medio B","15","Educación Física","Exposición 2","3,6","89%","Presenta un progreso inconsistente; alterna entre notas altas y bajas."
"Rogelio Fabricio Amores Uribe","4° Medio B","15","Educación Física","Control 3","3,3","89%","Presenta un progreso inconsistente; alterna entre notas altas y bajas."
"Rogelio Fabricio Amores Uribe","4° Medio B","15","Educación Física","Tarea 4","4,2","89%","Presenta un progreso inconsistente; alterna entre notas altas y bajas."
"Rogelio Fabricio Amores Uribe","4° Medio B","15","Matemáticas","Control 1","4,2","89%","Presenta un progreso inconsistente; alterna entre notas altas y bajas."
"Rogelio Fabricio Amores Uribe","4° Medio B","15","Matemáticas","Ensayo 2","6,2","89%","Presenta un progreso inconsistente; alterna entre notas altas y bajas."
"Remedios Abellán-Iriarte","3° Medio B","17","Ciencias","Tarea 1","3,1","96%","Presenta un progreso inconsistente; alterna entre notas altas y bajas."
"Remedios Abellán-Iriarte","3° Medio B","17","Ciencias","Laboratorio 2","4,1","96%","Presenta un progreso inconsistente; alterna entre notas altas y bajas."
"Remedios Abellán-Iriarte","3° Medio B","17","Ciencias","Exposición 3","6,8","96%","Presenta un progreso inconsistente; alterna entre notas altas y bajas."
"Remedios Abellán-Iriarte","3° Medio B","17","Ciencias","Control 4","6,5","96%","Presenta un progreso inconsistente; alterna entre notas altas y bajas."
"Remedios Abellán-Iriarte","3° Medio B","17","Inglés","Prueba 1","6,4","96%","Presenta un progreso inconsistente; alterna entre notas altas y bajas."
"Remedios Abellán-Iriarte","3° Medio B","17","Inglés","Ensayo 2","6,9","96%","Presenta un progreso inconsistente; alterna entre notas altas y bajas."
"Remedios Abellán-Iriarte","3° Medio B","17","Lenguaje","Tarea 1","5,7","96%","Presenta un progreso inconsistente; alterna entre notas altas y bajas."
"Remedios Abellán-Iriarte","3° Medio B","17","Lenguaje","Ensayo 2","3,9","96%","Presenta un progreso inconsistente; alterna entre notas altas y bajas."
"Remedios Abellán-Iriarte","3° Medio B","17","Lenguaje","Prueba 3","6,3","96%","Presenta un progreso inconsistente; alterna entre notas altas y bajas."
"Aurora Castro Clemente","2° Básico B","18","Matemáticas","Ensayo 1","4,6","93%","Falta de estudio. Se cita al apoderado."
"Aurora Castro Clemente","2° Básico B","18","Matemáticas","Exposición 2","4,1","93%","Falta de estudio. Se cita al apoderado."
"Aurora Castro Clemente","2° Básico B","18","Matemáticas","Control 3","4,3","93%","Falta de estudio. Se cita al apoderado."
"Aurora Castro Clemente","2° Básico B","18","Matemáticas","Laboratorio 4","6,9","93%","Falta de estudio. Se cita al apoderado."
"Aurora Castro Clemente","2° Básico B","18","Historia","Exposición 1","3,9","93%","Falta de estudio. Se cita al apoderado."
"Aurora Castro Clemente","2° Básico B","18","Historia","Ensayo 2","3,9","93%","Falta de estudio. Se cita al apoderado."
"Aurora Castro Clemente","2° Básico B","18","Historia","Prueba 3","6,5","93%","Falta de estudio. Se cita al apoderado."
"Aurora Castro Clemente","2° Básico B","18","Historia","Tarea 4","4,0","93%","Falta de estudio. Se cita al apoderado."
"Aurora Castro Clemente","2° Básico B","18","Ciencias","Prueba 1","3,0","93%","Falta de estudio. Se cita al apoderado."
"Aurora Castro Clemente","2° Básico B","18","Ciencias","Control 2","3,1","93%","Falta de estudio. Se cita al apoderado."
"Aurora Castro Clemente","2° Básico B","18","Ciencias","Tarea 3","6,2","93%","Falta de estudio. Se cita al apoderado."
"Demetrio de Bejarano","8° Básico B","15","Educación Física","Control 1","6,0","97%","Muestra gran interés, pero a veces conversa en clases."
"Demetrio de Bejarano","8° Básico B","15","Educación Física","Control 2","6,2","97%","Muestra gran interés, pero a veces conversa en clases."
"Demetrio de Bejarano","8° Básico B","15","Educación Física","Laboratorio 3","4,5","97%","Muestra gran interés, pero a veces conversa en clases."
"Demetrio de Bejarano","8° Básico B","15","Educación Física","Ensayo 4","3,5","97%","Muestra gran interés, pero a veces conversa en clases."
"Demetrio de Bejarano","8° Básico B","15","Ciencias","Ensayo 1","4,6","97%","Muestra gran interés, pero a veces conversa en clases."
"Demetrio de Bejarano","8° Básico B","15","Ciencias","Ensayo 2","6,3","97%","Muestra gran interés, pero a veces conversa en clases."
"Demetrio de Bejarano","8° Básico B","15","Ciencias","Ensayo 3","3,7","97%","Muestra gran interés, pero a veces conversa en clases."
"Demetrio de Bejarano","8° Básico B","15","Lenguaje","Ensayo 1","5,8","97%","Muestra gran interés, pero a veces conversa en clases."
"Demetrio de Bejarano","8° Básico B","15","Lenguaje","Control 2","6,0","97%","Muestra gran interés, pero a veces conversa en clases."
"Demetrio de Bejarano","8° Básico B","15","Matemáticas","Exposición 1","4,8","97%","Muestra gran interés, pero a veces conversa en clases."
"Demetrio de Bejarano","8° Básico B","15","Matemáticas","Laboratorio 2","6,3","97%","Muestra gran interés, pero a veces conversa en clases."
"María José Bernad Fernández","5° Básico B","14","Inglés","Prueba 1","5,1","89%","Buen rendimiento académico, aunque es muy tímido."
"María José Bernad Fernández","5° Básico B","14","Inglés","Tarea 2","4,3","89%","Buen rendimiento académico, aunque es muy tímido."
"María José Bernad Fernández","5° Básico B","14","Inglés","Prueba 3","3,3","89%","Buen rendimiento académico, aunque es muy tímido."
"María José Bernad Fernández","5° Básico B","14","Historia","Prueba 1","4,6","89%","Buen rendimiento académico, aunque es muy tímido."
"María José Bernad Fernández","5° Básico B","14","Historia","Control 2","3,3","89%","Buen rendimiento académico, aunque es muy tímido."
"María José Bernad Fernández","5° Básico B","14","Historia","Laboratorio 3","5,2","89%","Buen rendimiento académico, aunque es muy tímido."
"María José Bernad Fernández","5° Básico B","14","Matemáticas","Ensayo 1","6,8","89%","Buen rendimiento académico, aunque es muy tímido."
"María José Bernad Fernández","5° Básico B","14","Matemáticas","Control 2","4,5","89%","Buen rendimiento académico, aunque es muy tímido."
"María José Bernad Fernández","5° Básico B","14","Educación Física","Ensayo 1","5,8","89%","Buen rendimiento académico, aunque es muy tímido."
"María José Bernad Fernández","5° Básico B","14","Educación Física","Tarea 2","3,6","89%","Buen rendimiento académico, aunque es muy tímido."
"María José Bernad Fernández","5° Básico B","14","Educación Física","Laboratorio 3","5,5","89%","Buen rendimiento académico, aunque es muy tímido."
"María José Bernad Fernández","5° Básico B","14","Lenguaje","Tarea 1","5,0","89%","Buen rendimiento académico, aunque es muy tímido."
"María José Bernad Fernández","5° Básico B","14","Lenguaje","Tarea 2","4,1","89%","Buen rendimiento académico, aunque es muy tímido."
"María José Bernad Fernández","5° Básico B","14","Lenguaje","Prueba 3","4,2","89%","Buen rendimiento académico, aunque es muy tímido."
"María José Bernad Fernández","5° Básico B","14","Ciencias","Prueba 1","4,5","89%","Buen rendimiento académico, aunque es muy tímido."
"María José Bernad Fernández","5° Básico B","14","Ciencias","Control 2","3,0","89%","Buen rendimiento académico, aunque es muy tímido."
"María José Bernad Fernández","5° Básico B","14","Ciencias","Ensayo 3","5,3","89%","Buen rendimiento académico, aunque es muy tímido."
"María José Bernad Fernández","5° Básico B","14","Ciencias","Exposición 4","4,2","89%","Buen rendimiento académico, aunque es muy tímido."
"Poncio Batlle Abril","2° Medio A","14","Inglés","Exposición 1","3,9","82%","Ha mejorado su conducta, pero aún le cuesta concentrarse."
"Poncio Batlle Abril","2° Medio A","14","Inglés","Tarea 2","5,0","82%","Ha mejorado su conducta, pero aún le cuesta concentrarse."
"Poncio Batlle Abril","2° Medio A","14","Ciencias","Exposición 1","6,6","82%","Ha mejorado su conducta, pero aún le cuesta concentrarse."
"Poncio Batlle Abril","2° Medio A","14","Ciencias","Control 2","5,1","82%","Ha mejorado su conducta, pero aún le cuesta concentrarse."
"Poncio Batlle Abril","2° Medio A","14","Ciencias","Control 3","4,6","82%","Ha mejorado su conducta, pero aún le cuesta concentrarse."
"Poncio Batlle Abril","2° Medio A","14","Lenguaje","Ensayo 1","3,3","82%","Ha mejorado su conducta, pero aún le cuesta concentrarse."
"Poncio Batlle Abril","2° Medio A","14","Lenguaje","Control 2","3,3","82%","Ha mejorado su conducta, pero aún le cuesta concentrarse."
"Poncio Batlle Abril","2° Medio A","14","Matemáticas","Prueba 1","6,0","82%","Ha mejorado su conducta, pero aún le cuesta concentrarse."
"Poncio Batlle Abril","2° Medio A","14","Matemáticas","Control 2","4,8","82%","Ha mejorado su conducta, pero aún le cuesta concentrarse."
"Poncio Batlle Abril","2° Medio A","14","Matemáticas","Prueba 3","6,6","82%","Ha mejorado su conducta, pero aún le cuesta concentrarse."
"Poncio Batlle Abril","2° Medio A","14","Matemáticas","Exposición 4","5,1","82%","Ha mejorado su conducta, pero aún le cuesta concentrarse."
"Poncio Batlle Abril","2° Medio A","14","Historia","Control 1","5,7","82%","Ha mejorado su conducta, pero aún le cuesta concentrarse."
"Poncio Batlle Abril","2° Medio A","14","Historia","Laboratorio 2","6,3","82%","Ha mejorado su conducta, pero aún le cuesta concentrarse."
"Poncio Batlle Abril","2° Medio A","14","Historia","Control 3","6,3","82%","Ha mejorado su conducta, pero aún le cuesta concentrarse."
"Arcelia Ortega Ramón","1° Básico B","18","Historia","Control 1","4,8","90%","Ha mejorado su conducta, pero aún le cuesta concentrarse."
"Arcelia Ortega Ramón","1° Básico B","18","Historia","Exposición 2","5,7","90%","Ha mejorado su conducta, pero aún le cuesta concentrarse."
"Arcelia Ortega Ramón","1° Básico B","18","Historia","Control 3","4,5","90%","Ha mejorado su conducta, pero aún le cuesta concentrarse."
"Arcelia Ortega Ramón","1° Básico B","18","Historia","Laboratorio 4","4,5","90%","Ha mejorado su conducta, pero aún le cuesta concentrarse."
"Arcelia Ortega Ramón","1° Básico B","18","Educación Física","Exposición 1","5,8","90%","Ha mejorado su conducta, pero aún le cuesta concentrarse."
"Arcelia Ortega Ramón","1° Básico B","18","Educación Física","Control 2","6,9","90%","Ha mejorado su conducta, pero aún le cuesta concentrarse."
"Arcelia Ortega Ramón","1° Básico B","18","Educación Física","Tarea 3","4,7","90%","Ha mejorado su conducta, pero aún le cuesta concentrarse."
"Arcelia Ortega Ramón","1° Básico B","18","Educación Física","Laboratorio 4","6,4","90%","Ha mejorado su conducta, pero aún le cuesta concentrarse."
"Arcelia Ortega Ramón","1° Básico B","18","Lenguaje","Exposición 1","4,3","90%","Ha mejorado su conducta, pero aún le cuesta concentrarse."
"Arcelia Ortega Ramón","1° Básico B","18","Lenguaje","Exposición 2","3,9","90%","Ha mejorado su conducta, pero aún le cuesta concentrarse."
"Arcelia Ortega Ramón","1° Básico B","18","Lenguaje","Prueba 3","4,2","90%","Ha mejorado su conducta, pero aún le cuesta concentrarse."
"Arcelia Ortega Ramón","1° Básico B","18","Lenguaje","Control 4","4,5","90%","Ha mejorado su conducta, pero aún le cuesta concentrarse."
"Silvia de Peñalver","7° Básico B","15","Matemáticas","Laboratorio 1","4,6","94%","Ha mejorado su conducta, pero aún le cuesta concentrarse."
"Silvia de Peñalver","7° Básico B","15","Matemáticas","Exposición 2","4,0","94%","Ha mejorado su conducta, pero aún le cuesta concentrarse."
"Silvia de Peñalver","7° Básico B","15","Ciencias","Exposición 1","6,0","94%","Ha mejorado su conducta, pero aún le cuesta concentrarse."
"Silvia de Peñalver","7° Básico B","15","Ciencias","Prueba 2","5,9","94%","Ha mejorado su conducta, pero aún le cuesta concentrarse."
"Silvia de Peñalver","7° Básico B","15","Ciencias","Laboratorio 3","3,1","94%","Ha mejorado su conducta, pero aún le cuesta concentrarse."
"Silvia de Peñalver","7° Básico B","15","Historia","Ensayo 1","4,8","94%","Ha mejorado su conducta, pero aún le cuesta concentrarse."
"Silvia de Peñalver","7° Básico B","15","Historia","Control 2","4,7","94%","Ha mejorado su conducta, pero aún le cuesta concentrarse."
"Silvia de Peñalver","7° Básico B","15","Historia","Exposición 3","6,6","94%","Ha mejorado su conducta, pero aún le cuesta concentrarse."
"Silvia de Peñalver","7° Básico B","15","Inglés","Tarea 1","4,3","94%","Ha mejorado su conducta, pero aún le cuesta concentrarse."
"Silvia de Peñalver","7° Básico B","15","Inglés","Ensayo 2","4,2","94%","Ha mejorado su conducta, pero aún le cuesta concentrarse."
"Silvia de Peñalver","7° Básico B","15","Educación Física","Prueba 1","4,6","94%","Ha mejorado su conducta, pero aún le cuesta concentrarse."
"Silvia de Peñalver","7° Básico B","15","Educación Física","Laboratorio 2","6,3","94%","Ha mejorado su conducta, pero aún le cuesta concentrarse."
"Silvia de Peñalver","7° Básico B","15","Lenguaje","Ensayo 1","4,9","94%","Ha mejorado su conducta, pero aún le cuesta concentrarse."
"Silvia de Peñalver","7° Básico B","15","Lenguaje","Exposición 2","5,2","94%","Ha mejorado su conducta, pero aún le cuesta concentrarse."
"Eugenio Fuentes-Catalán","5° Básico A","14","Historia","Control 1","6,5","99%","Buen rendimiento académico, aunque es muy tímido."
"Eugenio Fuentes-Catalán","5° Básico A","14","Historia","Control 2","5,4","99%","Buen rendimiento académico, aunque es muy tímido."
"Eugenio Fuentes-Catalán","5° Básico A","14","Historia","Prueba 3","5,7","99%","Buen rendimiento académico, aunque es muy tímido."
"Eugenio Fuentes-Catalán","5° Básico A","14","Lenguaje","Exposición 1","5,9","99%","Buen rendimiento académico, aunque es muy tímido."
"Eugenio Fuentes-Catalán","5° Básico A","14","Lenguaje","Prueba 2","4,1","99%","Buen rendimiento académico, aunque es muy tímido."
"Eugenio Fuentes-Catalán","5° Básico A","14","Lenguaje","Exposición 3","3,8","99%","Buen rendimiento académico, aunque es muy tímido."
"Eugenio Fuentes-Catalán","5° Básico A","14","Educación Física","Exposición 1","4,3","99%","Buen rendimiento académico, aunque es muy tímido."
"Eugenio Fuentes-Catalán","5° Básico A","14","Educación Física","Prueba 2","3,8","99%","Buen rendimiento académico, aunque es muy tímido."
"Eugenio Fuentes-Catalán","5° Básico A","14","Inglés","Ensayo 1","5,5","99%","Buen rendimiento académico, aunque es muy tímido."
"Eugenio Fuentes-Catalán","5° Básico A","14","Inglés","Ensayo 2","4,8","99%","Buen rendimiento académico, aunque es muy tímido."
